"Station","Date & Time (Summer)","Temperature (°C)"
"Yotvata 01/1999-06/2025","22-06-2023 09:00","27.8"
"Yotvata 01/1999-06/2025","22-06-2023 12:00","32.6"
"Yotvata 01/1999-06/2025","22-06-2023 15:00","35.8"
"Yotvata 01/1999-06/2025","22-06-2023 18:00","36.1"
"Yotvata 01/1999-06/2025","22-06-2023 21:00","32.9"
"Yotvata 01/1999-06/2025","23-06-2023 00:00","28.2"
"Yotvata 01/1999-06/2025","23-06-2023 03:00","24.5"
"Yotvata 01/1999-06/2025","23-06-2023 06:00","22.6"
"Yotvata 01/1999-06/2025","23-06-2023 09:00","28.2"
"Yotvata 01/1999-06/2025","23-06-2023 12:00","32.8"
"Yotvata 01/1999-06/2025","23-06-2023 15:00","36.7"
"Yotvata 01/1999-06/2025","23-06-2023 18:00","37.1"
"Yotvata 01/1999-06/2025","23-06-2023 21:00","33.7"
"Yotvata 01/1999-06/2025","24-06-2023 00:00","28.7"
"Yotvata 01/1999-06/2025","24-06-2023 03:00","24.7"
"Yotvata 01/1999-06/2025","24-06-2023 06:00","24.3"
"Yotvata 01/1999-06/2025","24-06-2023 09:00","29.1"
"Yotvata 01/1999-06/2025","24-06-2023 12:00","34"
"Yotvata 01/1999-06/2025","24-06-2023 15:00","38.2"
"Yotvata 01/1999-06/2025","24-06-2023 18:00","38.3"
"Yotvata 01/1999-06/2025","24-06-2023 21:00","34.5"
"Yotvata 01/1999-06/2025","25-06-2023 00:00","29.9"
"Yotvata 01/1999-06/2025","25-06-2023 03:00","26.6"
"Yotvata 01/1999-06/2025","25-06-2023 06:00","24.8"
"Yotvata 01/1999-06/2025","25-06-2023 09:00","29.6"
"Yotvata 01/1999-06/2025","25-06-2023 12:00","34"
"Yotvata 01/1999-06/2025","25-06-2023 15:00","37.9"
"Yotvata 01/1999-06/2025","25-06-2023 18:00","38.5"
"Yotvata 01/1999-06/2025","25-06-2023 21:00","34.3"
"Yotvata 01/1999-06/2025","26-06-2023 00:00","29.5"
"Yotvata 01/1999-06/2025","26-06-2023 03:00","25.8"
"Yotvata 01/1999-06/2025","26-06-2023 06:00","23.7"
"Yotvata 01/1999-06/2025","26-06-2023 09:00","29.1"
"Yotvata 01/1999-06/2025","26-06-2023 12:00","33.7"
"Yotvata 01/1999-06/2025","26-06-2023 15:00","37.6"
"Yotvata 01/1999-06/2025","26-06-2023 18:00","37.8"
"Yotvata 01/1999-06/2025","26-06-2023 21:00","33.4"
"Yotvata 01/1999-06/2025","27-06-2023 00:00","28.9"
"Yotvata 01/1999-06/2025","27-06-2023 03:00","24.8"
"Yotvata 01/1999-06/2025","27-06-2023 06:00","20.8"
"Yotvata 01/1999-06/2025","27-06-2023 09:00","28.1"
"Yotvata 01/1999-06/2025","27-06-2023 12:00","32.5"
"Yotvata 01/1999-06/2025","27-06-2023 15:00","37.4"
"Yotvata 01/1999-06/2025","27-06-2023 18:00","37.7"
"Yotvata 01/1999-06/2025","27-06-2023 21:00","33.5"
"Yotvata 01/1999-06/2025","28-06-2023 00:00","27.5"
"Yotvata 01/1999-06/2025","28-06-2023 03:00","23.7"
"Yotvata 01/1999-06/2025","28-06-2023 06:00","23.5"
"Yotvata 01/1999-06/2025","28-06-2023 09:00","31.1"
"Yotvata 01/1999-06/2025","28-06-2023 12:00","35.9"
"Yotvata 01/1999-06/2025","28-06-2023 15:00","38.5"
"Yotvata 01/1999-06/2025","28-06-2023 18:00","38.4"
"Yotvata 01/1999-06/2025","28-06-2023 21:00","34.1"
"Yotvata 01/1999-06/2025","29-06-2023 00:00","29.8"
"Yotvata 01/1999-06/2025","29-06-2023 03:00","25.8"
"Yotvata 01/1999-06/2025","29-06-2023 06:00","23.7"
"Yotvata 01/1999-06/2025","29-06-2023 09:00","27.6"
"Yotvata 01/1999-06/2025","29-06-2023 12:00","32.7"
"Yotvata 01/1999-06/2025","29-06-2023 15:00","36.5"
"Yotvata 01/1999-06/2025","29-06-2023 18:00","36.8"
"Yotvata 01/1999-06/2025","29-06-2023 21:00","32"
"Yotvata 01/1999-06/2025","30-06-2023 00:00","28.2"
"Yotvata 01/1999-06/2025","30-06-2023 03:00","24.8"
"Yotvata 01/1999-06/2025","30-06-2023 06:00","22.5"
"Yotvata 01/1999-06/2025","30-06-2023 09:00","26.9"
"Yotvata 01/1999-06/2025","30-06-2023 12:00","31.9"
"Yotvata 01/1999-06/2025","30-06-2023 15:00","36.2"
"Yotvata 01/1999-06/2025","30-06-2023 18:00","36.5"
"Yotvata 01/1999-06/2025","30-06-2023 21:00","32.8"
"Yotvata 01/1999-06/2025","01-07-2023 00:00","27.9"
"Yotvata 01/1999-06/2025","01-07-2023 03:00","25.4"
"Yotvata 01/1999-06/2025","01-07-2023 06:00","22.7"
"Yotvata 01/1999-06/2025","01-07-2023 09:00","27.6"
"Yotvata 01/1999-06/2025","01-07-2023 12:00","32.4"
"Yotvata 01/1999-06/2025","01-07-2023 15:00","36.5"
"Yotvata 01/1999-06/2025","01-07-2023 18:00","37"
"Yotvata 01/1999-06/2025","01-07-2023 21:00","33.3"
"Yotvata 01/1999-06/2025","02-07-2023 00:00","29.5"
"Yotvata 01/1999-06/2025","02-07-2023 03:00","26.6"
"Yotvata 01/1999-06/2025","02-07-2023 06:00","23.8"
"Yotvata 01/1999-06/2025","02-07-2023 09:00","28.1"
"Yotvata 01/1999-06/2025","02-07-2023 12:00","32.5"
"Yotvata 01/1999-06/2025","02-07-2023 15:00","36.7"
"Yotvata 01/1999-06/2025","02-07-2023 18:00","37.1"
"Yotvata 01/1999-06/2025","02-07-2023 21:00","33.4"
"Yotvata 01/1999-06/2025","03-07-2023 00:00","27.6"
"Yotvata 01/1999-06/2025","03-07-2023 03:00","26.1"
"Yotvata 01/1999-06/2025","03-07-2023 06:00","23"
"Yotvata 01/1999-06/2025","03-07-2023 09:00","26.9"
"Yotvata 01/1999-06/2025","03-07-2023 12:00","31.1"
"Yotvata 01/1999-06/2025","03-07-2023 15:00","37.5"
"Yotvata 01/1999-06/2025","03-07-2023 18:00","37.9"
"Yotvata 01/1999-06/2025","03-07-2023 21:00","31.5"
"Yotvata 01/1999-06/2025","04-07-2023 00:00","28.9"
"Yotvata 01/1999-06/2025","04-07-2023 03:00","24.6"
"Yotvata 01/1999-06/2025","04-07-2023 06:00","23.5"
"Yotvata 01/1999-06/2025","04-07-2023 09:00","30.6"
"Yotvata 01/1999-06/2025","04-07-2023 12:00","38.1"
"Yotvata 01/1999-06/2025","04-07-2023 15:00","41"
"Yotvata 01/1999-06/2025","04-07-2023 18:00","40.8"
"Yotvata 01/1999-06/2025","04-07-2023 21:00","35.9"
"Yotvata 01/1999-06/2025","05-07-2023 00:00","28.5"
"Yotvata 01/1999-06/2025","05-07-2023 03:00","26.3"
"Yotvata 01/1999-06/2025","05-07-2023 06:00","26.1"
"Yotvata 01/1999-06/2025","05-07-2023 09:00","31.6"
"Yotvata 01/1999-06/2025","05-07-2023 12:00","36.9"
"Yotvata 01/1999-06/2025","05-07-2023 15:00","40.8"
"Yotvata 01/1999-06/2025","05-07-2023 18:00","40.4"
"Yotvata 01/1999-06/2025","05-07-2023 21:00","35.4"
"Yotvata 01/1999-06/2025","06-07-2023 00:00","30.9"
"Yotvata 01/1999-06/2025","06-07-2023 03:00","27"
"Yotvata 01/1999-06/2025","06-07-2023 06:00","25.7"
"Yotvata 01/1999-06/2025","06-07-2023 09:00","27.9"
"Yotvata 01/1999-06/2025","06-07-2023 12:00","31.6"
"Yotvata 01/1999-06/2025","06-07-2023 15:00","36.6"
"Yotvata 01/1999-06/2025","06-07-2023 18:00","37.6"
"Yotvata 01/1999-06/2025","06-07-2023 21:00","33.9"
"Yotvata 01/1999-06/2025","07-07-2023 00:00","29.5"
"Yotvata 01/1999-06/2025","07-07-2023 03:00","26"
"Yotvata 01/1999-06/2025","07-07-2023 06:00","24.3"
"Yotvata 01/1999-06/2025","07-07-2023 09:00","27.5"
"Yotvata 01/1999-06/2025","07-07-2023 12:00","32.4"
"Yotvata 01/1999-06/2025","07-07-2023 15:00","37"
"Yotvata 01/1999-06/2025","07-07-2023 18:00","37"
"Yotvata 01/1999-06/2025","07-07-2023 21:00","33.1"
"Yotvata 01/1999-06/2025","08-07-2023 00:00","29"
"Yotvata 01/1999-06/2025","08-07-2023 03:00","25.2"
"Yotvata 01/1999-06/2025","08-07-2023 06:00","23.6"
"Yotvata 01/1999-06/2025","08-07-2023 09:00","28.9"
"Yotvata 01/1999-06/2025","08-07-2023 12:00","34"
"Yotvata 01/1999-06/2025","08-07-2023 15:00","37.7"
"Yotvata 01/1999-06/2025","08-07-2023 18:00","39.3"
"Yotvata 01/1999-06/2025","08-07-2023 21:00","35.4"
"Yotvata 01/1999-06/2025","09-07-2023 00:00","31.4"
"Yotvata 01/1999-06/2025","09-07-2023 03:00","26.8"
"Yotvata 01/1999-06/2025","09-07-2023 06:00","25.7"
"Yotvata 01/1999-06/2025","09-07-2023 09:00","30.4"
"Yotvata 01/1999-06/2025","09-07-2023 12:00","35.1"
"Yotvata 01/1999-06/2025","09-07-2023 15:00","39.7"
"Yotvata 01/1999-06/2025","09-07-2023 18:00","39.1"
"Yotvata 01/1999-06/2025","09-07-2023 21:00","35.1"
"Yotvata 01/1999-06/2025","10-07-2023 00:00","30.3"
"Yotvata 01/1999-06/2025","10-07-2023 03:00","27.1"
"Yotvata 01/1999-06/2025","10-07-2023 06:00","25.7"
"Yotvata 01/1999-06/2025","10-07-2023 09:00","29"
"Yotvata 01/1999-06/2025","10-07-2023 12:00","32.4"
"Yotvata 01/1999-06/2025","10-07-2023 15:00","36.1"
"Yotvata 01/1999-06/2025","10-07-2023 18:00","36.9"
"Yotvata 01/1999-06/2025","10-07-2023 21:00","34"
"Yotvata 01/1999-06/2025","11-07-2023 00:00","29.8"
"Yotvata 01/1999-06/2025","11-07-2023 03:00","26.9"
"Yotvata 01/1999-06/2025","11-07-2023 06:00","25.3"
"Yotvata 01/1999-06/2025","11-07-2023 09:00","29.2"
"Yotvata 01/1999-06/2025","11-07-2023 12:00","34.7"
"Yotvata 01/1999-06/2025","11-07-2023 15:00","38"
"Yotvata 01/1999-06/2025","11-07-2023 18:00","37.9"
"Yotvata 01/1999-06/2025","11-07-2023 21:00","34"
"Yotvata 01/1999-06/2025","12-07-2023 00:00","30.5"
"Yotvata 01/1999-06/2025","12-07-2023 03:00","28"
"Yotvata 01/1999-06/2025","12-07-2023 06:00","26.2"
"Yotvata 01/1999-06/2025","12-07-2023 09:00","31.7"
"Yotvata 01/1999-06/2025","12-07-2023 12:00","37.4"
"Yotvata 01/1999-06/2025","12-07-2023 15:00","40.4"
"Yotvata 01/1999-06/2025","12-07-2023 18:00","40.6"
"Yotvata 01/1999-06/2025","12-07-2023 21:00","35.5"
"Yotvata 01/1999-06/2025","13-07-2023 00:00","30.5"
"Yotvata 01/1999-06/2025","13-07-2023 03:00","28.1"
"Yotvata 01/1999-06/2025","13-07-2023 06:00","27"
"Yotvata 01/1999-06/2025","13-07-2023 09:00","31.7"
"Yotvata 01/1999-06/2025","13-07-2023 12:00","36.6"
"Yotvata 01/1999-06/2025","13-07-2023 15:00","41.3"
"Yotvata 01/1999-06/2025","13-07-2023 18:00","42.1"
"Yotvata 01/1999-06/2025","13-07-2023 21:00","36.2"
"Yotvata 01/1999-06/2025","14-07-2023 00:00","32.4"
"Yotvata 01/1999-06/2025","14-07-2023 03:00","28.8"
"Yotvata 01/1999-06/2025","14-07-2023 06:00","27"
"Yotvata 01/1999-06/2025","14-07-2023 09:00","31"
"Yotvata 01/1999-06/2025","14-07-2023 12:00","36.2"
"Yotvata 01/1999-06/2025","14-07-2023 15:00","40.1"
"Yotvata 01/1999-06/2025","14-07-2023 18:00","41.5"
"Yotvata 01/1999-06/2025","14-07-2023 21:00","36.4"
"Yotvata 01/1999-06/2025","15-07-2023 00:00","31.5"
"Yotvata 01/1999-06/2025","15-07-2023 03:00","27.1"
"Yotvata 01/1999-06/2025","15-07-2023 06:00","27.4"
"Yotvata 01/1999-06/2025","15-07-2023 09:00","32.1"
"Yotvata 01/1999-06/2025","15-07-2023 12:00","37.5"
"Yotvata 01/1999-06/2025","15-07-2023 15:00","41.9"
"Yotvata 01/1999-06/2025","15-07-2023 18:00","42"
"Yotvata 01/1999-06/2025","15-07-2023 21:00","37.3"
"Yotvata 01/1999-06/2025","16-07-2023 00:00","31.7"
"Yotvata 01/1999-06/2025","16-07-2023 03:00","27.8"
"Yotvata 01/1999-06/2025","16-07-2023 06:00","27.4"
"Yotvata 01/1999-06/2025","16-07-2023 09:00","32.6"
"Yotvata 01/1999-06/2025","16-07-2023 12:00","37.9"
"Yotvata 01/1999-06/2025","16-07-2023 15:00","42.5"
"Yotvata 01/1999-06/2025","16-07-2023 18:00","42.6"
"Yotvata 01/1999-06/2025","16-07-2023 21:00","38.4"
"Yotvata 01/1999-06/2025","17-07-2023 00:00","32.5"
"Yotvata 01/1999-06/2025","17-07-2023 03:00","28"
"Yotvata 01/1999-06/2025","17-07-2023 06:00","27.8"
"Yotvata 01/1999-06/2025","17-07-2023 09:00","33.9"
"Yotvata 01/1999-06/2025","17-07-2023 12:00","39.7"
"Yotvata 01/1999-06/2025","17-07-2023 15:00","42.4"
"Yotvata 01/1999-06/2025","17-07-2023 18:00","42.6"
"Yotvata 01/1999-06/2025","17-07-2023 21:00","37.9"
"Yotvata 01/1999-06/2025","18-07-2023 00:00","32.8"
"Yotvata 01/1999-06/2025","18-07-2023 03:00","27.9"
"Yotvata 01/1999-06/2025","18-07-2023 06:00","26.9"
"Yotvata 01/1999-06/2025","18-07-2023 09:00","34.6"
"Yotvata 01/1999-06/2025","18-07-2023 12:00","39.3"
"Yotvata 01/1999-06/2025","18-07-2023 15:00","42.4"
"Yotvata 01/1999-06/2025","18-07-2023 18:00","42.1"
"Yotvata 01/1999-06/2025","18-07-2023 21:00","37.1"
"Yotvata 01/1999-06/2025","19-07-2023 00:00","31"
"Yotvata 01/1999-06/2025","19-07-2023 03:00","27.7"
"Yotvata 01/1999-06/2025","19-07-2023 06:00","27.8"
"Yotvata 01/1999-06/2025","19-07-2023 09:00","32.8"
"Yotvata 01/1999-06/2025","19-07-2023 12:00","39.1"
"Yotvata 01/1999-06/2025","19-07-2023 15:00","42.5"
"Yotvata 01/1999-06/2025","19-07-2023 18:00","42.2"
"Yotvata 01/1999-06/2025","19-07-2023 21:00","36.9"
"Yotvata 01/1999-06/2025","20-07-2023 00:00","32.6"
"Yotvata 01/1999-06/2025","20-07-2023 03:00","28.7"
"Yotvata 01/1999-06/2025","20-07-2023 06:00","28.7"
"Yotvata 01/1999-06/2025","20-07-2023 09:00","34.9"
"Yotvata 01/1999-06/2025","20-07-2023 12:00","38.4"
"Yotvata 01/1999-06/2025","20-07-2023 15:00","41.4"
"Yotvata 01/1999-06/2025","20-07-2023 18:00","41.6"
"Yotvata 01/1999-06/2025","20-07-2023 21:00","36.7"
"Yotvata 01/1999-06/2025","21-07-2023 00:00","31.6"
"Yotvata 01/1999-06/2025","21-07-2023 03:00","28.4"
"Yotvata 01/1999-06/2025","21-07-2023 06:00","26.9"
"Yotvata 01/1999-06/2025","21-07-2023 09:00","33.9"
"Yotvata 01/1999-06/2025","21-07-2023 12:00","39.3"
"Yotvata 01/1999-06/2025","21-07-2023 15:00","42.1"
"Yotvata 01/1999-06/2025","21-07-2023 18:00","41.6"
"Yotvata 01/1999-06/2025","21-07-2023 21:00","37.3"
"Yotvata 01/1999-06/2025","22-07-2023 00:00","31.8"
"Yotvata 01/1999-06/2025","22-07-2023 03:00","27.7"
"Yotvata 01/1999-06/2025","22-07-2023 06:00","25.6"
"Yotvata 01/1999-06/2025","22-07-2023 09:00","31.3"
"Yotvata 01/1999-06/2025","22-07-2023 12:00","37.3"
"Yotvata 01/1999-06/2025","22-07-2023 15:00","41.1"
"Yotvata 01/1999-06/2025","22-07-2023 18:00","41"
"Yotvata 01/1999-06/2025","22-07-2023 21:00","35.4"
"Yotvata 01/1999-06/2025","23-07-2023 00:00","31.8"
"Yotvata 01/1999-06/2025","23-07-2023 03:00","27.2"
"Yotvata 01/1999-06/2025","23-07-2023 06:00","27.4"
"Yotvata 01/1999-06/2025","23-07-2023 09:00","33"
"Yotvata 01/1999-06/2025","23-07-2023 12:00","39.5"
"Yotvata 01/1999-06/2025","23-07-2023 18:00","42.3"
"Yotvata 01/1999-06/2025","23-07-2023 21:00","38.2"
"Yotvata 01/1999-06/2025","24-07-2023 00:00","33.6"
"Yotvata 01/1999-06/2025","24-07-2023 03:00","28.4"
"Yotvata 01/1999-06/2025","24-07-2023 06:00","28.1"
"Yotvata 01/1999-06/2025","24-07-2023 09:00","34.6"
"Yotvata 01/1999-06/2025","24-07-2023 12:00","40.2"
"Yotvata 01/1999-06/2025","24-07-2023 15:00","43.5"
"Yotvata 01/1999-06/2025","24-07-2023 18:00","43.8"
"Yotvata 01/1999-06/2025","24-07-2023 21:00","38.5"
"Yotvata 01/1999-06/2025","25-07-2023 00:00","32.1"
"Yotvata 01/1999-06/2025","25-07-2023 03:00","28.1"
"Yotvata 01/1999-06/2025","25-07-2023 06:00","24.9"
"Yotvata 01/1999-06/2025","25-07-2023 09:00","35.3"
"Yotvata 01/1999-06/2025","25-07-2023 12:00","40.2"
"Yotvata 01/1999-06/2025","25-07-2023 15:00","43.9"
"Yotvata 01/1999-06/2025","25-07-2023 18:00","43.7"
"Yotvata 01/1999-06/2025","25-07-2023 21:00","37.2"
"Yotvata 01/1999-06/2025","26-07-2023 00:00","33.7"
"Yotvata 01/1999-06/2025","26-07-2023 03:00","29.2"
"Yotvata 01/1999-06/2025","26-07-2023 06:00","28.8"
"Yotvata 01/1999-06/2025","26-07-2023 09:00","34.4"
"Yotvata 01/1999-06/2025","26-07-2023 12:00","40.1"
"Yotvata 01/1999-06/2025","26-07-2023 15:00","43"
"Yotvata 01/1999-06/2025","26-07-2023 18:00","42.6"
"Yotvata 01/1999-06/2025","26-07-2023 21:00","38.1"
"Yotvata 01/1999-06/2025","27-07-2023 00:00","34.9"
"Yotvata 01/1999-06/2025","27-07-2023 03:00","31.1"
"Yotvata 01/1999-06/2025","27-07-2023 06:00","28.8"
"Yotvata 01/1999-06/2025","27-07-2023 09:00","34.3"
"Yotvata 01/1999-06/2025","27-07-2023 12:00","40.2"
"Yotvata 01/1999-06/2025","27-07-2023 15:00","43.9"
"Yotvata 01/1999-06/2025","27-07-2023 18:00","43.6"
"Yotvata 01/1999-06/2025","27-07-2023 21:00","38.7"
"Yotvata 01/1999-06/2025","28-07-2023 00:00","34.8"
"Yotvata 01/1999-06/2025","28-07-2023 03:00","29.8"
"Yotvata 01/1999-06/2025","28-07-2023 06:00","29"
"Yotvata 01/1999-06/2025","28-07-2023 09:00","34.3"
"Yotvata 01/1999-06/2025","28-07-2023 12:00","40.4"
"Yotvata 01/1999-06/2025","28-07-2023 15:00","43.4"
"Yotvata 01/1999-06/2025","28-07-2023 18:00","43.6"
"Yotvata 01/1999-06/2025","28-07-2023 21:00","37.6"
"Yotvata 01/1999-06/2025","29-07-2023 00:00","35"
"Yotvata 01/1999-06/2025","29-07-2023 03:00","29.6"
"Yotvata 01/1999-06/2025","29-07-2023 06:00","26.8"
"Yotvata 01/1999-06/2025","29-07-2023 09:00","32.3"
"Yotvata 01/1999-06/2025","29-07-2023 12:00","37.6"
"Yotvata 01/1999-06/2025","29-07-2023 15:00","42.9"
"Yotvata 01/1999-06/2025","29-07-2023 18:00","42.6"
"Yotvata 01/1999-06/2025","29-07-2023 21:00","36.9"
"Yotvata 01/1999-06/2025","30-07-2023 00:00","32.3"
"Yotvata 01/1999-06/2025","30-07-2023 03:00","29.3"
"Yotvata 01/1999-06/2025","30-07-2023 06:00","27"
"Yotvata 01/1999-06/2025","30-07-2023 09:00","29.8"
"Yotvata 01/1999-06/2025","30-07-2023 12:00","34.8"
"Yotvata 01/1999-06/2025","30-07-2023 15:00","40"
"Yotvata 01/1999-06/2025","30-07-2023 18:00","39.6"
"Yotvata 01/1999-06/2025","30-07-2023 21:00","35.3"
"Yotvata 01/1999-06/2025","31-07-2023 00:00","31.2"
"Yotvata 01/1999-06/2025","31-07-2023 03:00","27.4"
"Yotvata 01/1999-06/2025","31-07-2023 06:00","25.8"
"Yotvata 01/1999-06/2025","31-07-2023 09:00","29.6"
"Yotvata 01/1999-06/2025","31-07-2023 12:00","35.1"
"Yotvata 01/1999-06/2025","31-07-2023 15:00","40.1"
"Yotvata 01/1999-06/2025","31-07-2023 18:00","40.3"
"Yotvata 01/1999-06/2025","31-07-2023 21:00","33.2"
"Yotvata 01/1999-06/2025","01-08-2023 00:00","32.9"
"Yotvata 01/1999-06/2025","01-08-2023 03:00","29.5"
"Yotvata 01/1999-06/2025","01-08-2023 06:00","28.4"
"Yotvata 01/1999-06/2025","01-08-2023 09:00","32.2"
"Yotvata 01/1999-06/2025","01-08-2023 12:00","38.5"
"Yotvata 01/1999-06/2025","01-08-2023 15:00","43.3"
"Yotvata 01/1999-06/2025","01-08-2023 18:00","42.4"
"Yotvata 01/1999-06/2025","01-08-2023 21:00","34.8"
"Yotvata 01/1999-06/2025","02-08-2023 00:00","32.7"
"Yotvata 01/1999-06/2025","02-08-2023 03:00","29.3"
"Yotvata 01/1999-06/2025","02-08-2023 06:00","28.4"
"Yotvata 01/1999-06/2025","02-08-2023 09:00","33.4"
"Yotvata 01/1999-06/2025","02-08-2023 12:00","39.1"
"Yotvata 01/1999-06/2025","02-08-2023 15:00","42.1"
"Yotvata 01/1999-06/2025","02-08-2023 18:00","42"
"Yotvata 01/1999-06/2025","02-08-2023 21:00","37"
"Yotvata 01/1999-06/2025","03-08-2023 00:00","32.6"
"Yotvata 01/1999-06/2025","03-08-2023 03:00","27.6"
"Yotvata 01/1999-06/2025","03-08-2023 06:00","27.7"
"Yotvata 01/1999-06/2025","03-08-2023 09:00","32.2"
"Yotvata 01/1999-06/2025","03-08-2023 12:00","37.6"
"Yotvata 01/1999-06/2025","03-08-2023 15:00","41.3"
"Yotvata 01/1999-06/2025","03-08-2023 18:00","40.6"
"Yotvata 01/1999-06/2025","03-08-2023 21:00","35.5"
"Yotvata 01/1999-06/2025","04-08-2023 00:00","30.7"
"Yotvata 01/1999-06/2025","04-08-2023 03:00","27.5"
"Yotvata 01/1999-06/2025","04-08-2023 06:00","23.9"
"Yotvata 01/1999-06/2025","04-08-2023 09:00","29"
"Yotvata 01/1999-06/2025","04-08-2023 12:00","34.9"
"Yotvata 01/1999-06/2025","04-08-2023 15:00","39.1"
"Yotvata 01/1999-06/2025","04-08-2023 18:00","38.9"
"Yotvata 01/1999-06/2025","04-08-2023 21:00","35"
"Yotvata 01/1999-06/2025","05-08-2023 00:00","30.9"
"Yotvata 01/1999-06/2025","05-08-2023 03:00","26"
"Yotvata 01/1999-06/2025","05-08-2023 06:00","26.1"
"Yotvata 01/1999-06/2025","05-08-2023 09:00","30.7"
"Yotvata 01/1999-06/2025","05-08-2023 12:00","35.5"
"Yotvata 01/1999-06/2025","05-08-2023 15:00","40.3"
"Yotvata 01/1999-06/2025","05-08-2023 18:00","40.2"
"Yotvata 01/1999-06/2025","05-08-2023 21:00","35.4"
"Yotvata 01/1999-06/2025","06-08-2023 00:00","29.7"
"Yotvata 01/1999-06/2025","06-08-2023 03:00","25.7"
"Yotvata 01/1999-06/2025","06-08-2023 06:00","25.4"
"Yotvata 01/1999-06/2025","06-08-2023 09:00","32.8"
"Yotvata 01/1999-06/2025","06-08-2023 12:00","38.6"
"Yotvata 01/1999-06/2025","06-08-2023 15:00","41.7"
"Yotvata 01/1999-06/2025","06-08-2023 18:00","40.8"
"Yotvata 01/1999-06/2025","06-08-2023 21:00","35.3"
"Yotvata 01/1999-06/2025","07-08-2023 00:00","30.8"
"Yotvata 01/1999-06/2025","07-08-2023 03:00","26"
"Yotvata 01/1999-06/2025","07-08-2023 06:00","25.9"
"Yotvata 01/1999-06/2025","07-08-2023 09:00","31.8"
"Yotvata 01/1999-06/2025","07-08-2023 12:00","38"
"Yotvata 01/1999-06/2025","07-08-2023 15:00","42.2"
"Yotvata 01/1999-06/2025","07-08-2023 18:00","42"
"Yotvata 01/1999-06/2025","07-08-2023 21:00","37.2"
"Yotvata 01/1999-06/2025","08-08-2023 00:00","33.6"
"Yotvata 01/1999-06/2025","08-08-2023 03:00","28.8"
"Yotvata 01/1999-06/2025","08-08-2023 06:00","27.9"
"Yotvata 01/1999-06/2025","08-08-2023 09:00","32.4"
"Yotvata 01/1999-06/2025","08-08-2023 12:00","37.7"
"Yotvata 01/1999-06/2025","08-08-2023 15:00","41.9"
"Yotvata 01/1999-06/2025","08-08-2023 18:00","40.8"
"Yotvata 01/1999-06/2025","08-08-2023 21:00","36.3"
"Yotvata 01/1999-06/2025","09-08-2023 00:00","31.6"
"Yotvata 01/1999-06/2025","09-08-2023 03:00","28.2"
"Yotvata 01/1999-06/2025","09-08-2023 06:00","26.7"
"Yotvata 01/1999-06/2025","09-08-2023 09:00","30.4"
"Yotvata 01/1999-06/2025","09-08-2023 12:00","34.9"
"Yotvata 01/1999-06/2025","09-08-2023 15:00","40"
"Yotvata 01/1999-06/2025","09-08-2023 18:00","39.7"
"Yotvata 01/1999-06/2025","09-08-2023 21:00","34.1"
"Yotvata 01/1999-06/2025","10-08-2023 00:00","30.1"
"Yotvata 01/1999-06/2025","10-08-2023 03:00","27.9"
"Yotvata 01/1999-06/2025","10-08-2023 06:00","25.8"
"Yotvata 01/1999-06/2025","10-08-2023 09:00","30"
"Yotvata 01/1999-06/2025","10-08-2023 12:00","35.1"
"Yotvata 01/1999-06/2025","10-08-2023 15:00","39"
"Yotvata 01/1999-06/2025","10-08-2023 18:00","38.9"
"Yotvata 01/1999-06/2025","10-08-2023 21:00","34.9"
"Yotvata 01/1999-06/2025","11-08-2023 00:00","30.4"
"Yotvata 01/1999-06/2025","11-08-2023 03:00","26.8"
"Yotvata 01/1999-06/2025","11-08-2023 06:00","24.7"
"Yotvata 01/1999-06/2025","11-08-2023 09:00","29"
"Yotvata 01/1999-06/2025","11-08-2023 12:00","34.1"
"Yotvata 01/1999-06/2025","11-08-2023 15:00","37.8"
"Yotvata 01/1999-06/2025","11-08-2023 18:00","38.3"
"Yotvata 01/1999-06/2025","11-08-2023 21:00","34.6"
"Yotvata 01/1999-06/2025","12-08-2023 00:00","30.8"
"Yotvata 01/1999-06/2025","12-08-2023 03:00","28.7"
"Yotvata 01/1999-06/2025","12-08-2023 06:00","27"
"Yotvata 01/1999-06/2025","12-08-2023 09:00","29.7"
"Yotvata 01/1999-06/2025","12-08-2023 12:00","34.2"
"Yotvata 01/1999-06/2025","12-08-2023 15:00","38.8"
"Yotvata 01/1999-06/2025","12-08-2023 18:00","39.8"
"Yotvata 01/1999-06/2025","12-08-2023 21:00","36.6"
"Yotvata 01/1999-06/2025","13-08-2023 00:00","33.6"
"Yotvata 01/1999-06/2025","13-08-2023 03:00","30.1"
"Yotvata 01/1999-06/2025","13-08-2023 06:00","28.5"
"Yotvata 01/1999-06/2025","13-08-2023 09:00","31.8"
"Yotvata 01/1999-06/2025","13-08-2023 12:00","37.1"
"Yotvata 01/1999-06/2025","13-08-2023 15:00","42.1"
"Yotvata 01/1999-06/2025","13-08-2023 18:00","43.2"
"Yotvata 01/1999-06/2025","13-08-2023 21:00","36.9"
"Yotvata 01/1999-06/2025","14-08-2023 00:00","33.7"
"Yotvata 01/1999-06/2025","14-08-2023 03:00","31.4"
"Yotvata 01/1999-06/2025","14-08-2023 06:00","30.5"
"Yotvata 01/1999-06/2025","14-08-2023 09:00","31.6"
"Yotvata 01/1999-06/2025","14-08-2023 12:00","34.9"
"Yotvata 01/1999-06/2025","14-08-2023 15:00","38.9"
